Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,META,NVDA,SPY,AAPL,AMZN,META,NVDA,SPY,AAPL,AMZN,META,NVDA,SPY,AAPL,AMZN,META,NVDA,SPY,AAPL,AMZN,META,NVDA,SPY,AAPL,AMZN,META,NVDA,SPY
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-31,164.02447509765625,103.29000091552734,211.71536254882812,277.680908203125,403.54620361328125,164.89999389648438,103.29000091552734,211.94000244140625,277.7699890136719,409.3900146484375,165.0,103.48999786376953,212.1699981689453,278.3399963378906,409.70001220703125,161.91000366210938,101.94999694824219,206.77000427246094,271.04998779296875,404.54998779296875,162.44000244140625,102.16000366210938,207.24000549316406,271.3999938964844,404.6600036621094,68749800,56750300,25440300,43393300,112062600
2023-04-03,165.28775024414062,102.41000366210938,212.84417724609375,279.5603332519531,405.08392333984375,166.1699981689453,102.41000366210938,213.07000732421875,279.6499938964844,410.95001220703125,166.2899932861328,103.29000091552734,213.49000549316406,280.0,411.3699951171875,164.22000122070312,101.43000030517578,208.1999969482422,273.3599853515625,408.44000244140625,164.27000427246094,102.30000305175781,208.83999633789062,275.0899963378906,408.8500061035156,56976200,41135700,17924600,39871600,67391100
2023-04-04,164.75062561035156,103.94999694824219,214.49241638183594,274.44195556640625,402.83648681640625,165.6300048828125,103.94999694824219,214.72000122070312,274.5299987792969,408.6700134277344,166.83999633789062,104.19999694824219,216.24000549316406,280.0,411.9200134277344,165.11000061035156,102.11000061035156,212.5399932861328,273.07000732421875,407.239990234375,166.60000610351562,102.75,213.38999938964844,279.6600036621094,411.6199951171875,46278300,48662500,21026400,36859200,66601500
2023-04-05,162.8905487060547,101.0999984741211,211.25584411621094,268.7238464355469,401.78173828125,163.75999450683594,101.0999984741211,211.47999572753906,268.80999755859375,407.6000061035156,165.0500030517578,103.91000366210938,215.19000244140625,269.9800109863281,408.70001220703125,161.8000030517578,100.75,209.94000244140625,263.95001220703125,405.8800048828125,164.74000549316406,103.91000366210938,214.14999389648438,268.2900085449219,407.9100036621094,51511700,45175400,19396600,51501500,65200200
2023-04-06,163.7857666015625,102.05999755859375,215.87095642089844,270.28326416015625,403.3490295410156,164.66000366210938,102.05999755859375,216.10000610351562,270.3699951171875,409.19000244140625,164.9600067138672,102.37999725341797,216.94000244140625,270.79998779296875,409.4800109863281,162.0,99.80000305175781,208.64999389648438,264.2699890136719,405.67999267578125,162.42999267578125,100.75,209.25,265.8399963378906,406.7699890136719,45390100,43808000,26104400,39765400,63743300
2023-04-10,161.1697235107422,102.16999816894531,214.5223846435547,275.70159912109375,403.7630310058594,162.02999877929688,102.16999816894531,214.75,275.7900085449219,409.6099853515625,162.02999877929688,102.19999694824219,215.66000366210938,276.2099914550781,409.69000244140625,160.0800018310547,99.56999969482422,210.66000366210938,266.69000244140625,405.9700012207031,161.4199981689453,100.95999908447266,214.7100067138672,268.2300109863281,406.6099853515625,47716900,37261200,16106100,39527900,63681000
2023-04-11,159.94625854492188,99.91999816894531,213.62335205078125,271.6028747558594,403.8714904785156,160.8000030517578,99.91999816894531,213.85000610351562,271.69000244140625,409.7200012207031,162.36000061035156,101.0,216.02000427246094,277.8999938964844,411.17999267578125,160.50999450683594,99.01000213623047,213.41000366210938,271.260009765625,408.9200134277344,162.35000610351562,100.80000305175781,215.47999572753906,277.239990234375,410.260009765625,47644200,60417800,16710100,31437800,59297900
2023-04-12,159.24996948242188,97.83000183105469,213.77317810058594,264.8650817871094,402.2253112792969,160.10000610351562,97.83000183105469,214.0,264.95001220703125,408.04998779296875,162.05999755859375,100.51000213623047,216.83999633789062,274.67999267578125,412.1700134277344,159.77999877929688,97.70999908447266,212.5800018310547,264.4800109863281,407.44000244140625,161.22000122070312,100.4000015258789,214.83999633789062,273.70001220703125,411.8699951171875,50133100,56735000,18972200,44625900,86420400
2023-04-13,164.6809844970703,102.4000015258789,220.116455078125,264.545166015625,407.5679626464844,165.55999755859375,102.4000015258789,220.35000610351562,264.6300048828125,413.4700012207031,165.8000030517578,102.56999969482422,221.14999389648438,268.8699951171875,413.8399963378906,161.4199981689453,98.70999908447266,215.69000244140625,263.2900085449219,407.989990234375,161.6300048828125,98.94999694824219,215.72999572753906,267.3399963378906,409.17999267578125,68445600,67925100,23310400,35361500,85814800
2023-04-14,164.33285522460938,102.51000213623047,221.2552490234375,267.49420166015625,406.5723571777344,165.2100067138672,102.51000213623047,221.49000549316406,267.5799865722656,412.4599914550781,166.32000732421875,103.19999694824219,222.11000061035156,268.8299865722656,415.0899963378906,163.82000732421875,101.11000061035156,217.5500030517578,262.20001220703125,410.05999755859375,164.58999633789062,102.06999969482422,217.8800048828125,265.0400085449219,412.80999755859375,49386500,51450500,21591200,39566000,78161500
2023-04-17,164.3527374267578,102.73999786376953,218.62803649902344,269.93341064453125,408.03125,165.22999572753906,102.73999786376953,218.86000061035156,270.0199890136719,413.94000244140625,165.38999938964844,103.7300033569336,220.97999572753906,270.05999755859375,413.9599914550781,164.02999877929688,101.58999633789062,217.1300048828125,264.3299865722656,411.0899963378906,165.08999633789062,103.16000366210938,219.7899932861328,265.6499938964844,412.3699951171875,41516200,39919500,15481900,32147100,66436400
2023-04-18,165.58616638183594,102.30000305175781,217.6590576171875,276.581298828125,408.2973937988281,166.47000122070312,102.30000305175781,217.88999938964844,276.6700134277344,414.2099914550781,167.41000366210938,104.19999694824219,220.44000244140625,281.1000061035156,415.7200012207031,165.64999389648438,101.5199966430664,216.2100067138672,273.57000732421875,412.7799987792969,166.10000610351562,103.94999694824219,219.91000366210938,275.3299865722656,415.5799865722656,49923000,39790500,12281000,60481200,63560000
2023-04-19,166.739990234375,104.30000305175781,215.47137451171875,279.220458984375,408.2283935546875,167.6300048828125,104.30000305175781,215.6999969482422,279.30999755859375,414.1400146484375,168.16000366210938,105.12000274658203,217.3300018310547,280.0,415.0799865722656,165.5399932861328,101.38999938964844,212.92999267578125,272.32000732421875,412.1600036621094,165.8000030517578,101.58000183105469,213.47000122070312,273.6099853515625,412.2200012207031,47720200,58398900,15898100,35866000,55227300
2023-04-20,165.76519775390625,103.80999755859375,212.84417724609375,270.9530944824219,406.00067138671875,166.64999389648438,103.80999755859375,213.07000732421875,271.0400085449219,411.8800048828125,167.8699951171875,105.25,216.75,280.29998779296875,413.70001220703125,165.55999755859375,103.20999908447266,212.77000427246094,270.0,410.2699890136719,166.08999633789062,103.52999877929688,213.47999572753906,276.7099914550781,411.2099914550781,52456400,57696900,16475400,42771300,75840400
2023-04-21,164.14385986328125,106.95999908447266,212.6643524169922,271.1030578613281,406.31610107421875,165.02000427246094,106.95999908447266,212.88999938964844,271.19000244140625,412.20001220703125,166.4499969482422,108.1500015258789,213.41000366210938,271.8299865722656,412.67999267578125,164.49000549316406,105.08000183105469,209.5800018310547,267.2200012207031,410.1700134277344,165.0500030517578,106.0999984741211,210.2100067138672,269.5199890136719,412.19000244140625,58337300,86774200,17717200,34510300,73457400
2023-04-24,164.45220947265625,106.20999908447266,212.564453125,270.3332824707031,406.7399597167969,165.3300018310547,106.20999908447266,212.7899932861328,270.4200134277344,412.6300048828125,165.60000610351562,109.2300033569336,213.9199981689453,273.6600036621094,413.07000732421875,163.88999938964844,105.06999969482422,210.7100067138672,266.7099914550781,410.6000061035156,165.0,107.66000366210938,213.67999267578125,270.1300048828125,411.989990234375,41949600,69575600,15750900,33928200,64332100
2023-04-25,162.90049743652344,102.56999969482422,207.33001708984375,262.32586669921875,400.28338623046875,163.77000427246094,102.56999969482422,207.5500030517578,262.4100036621094,406.0799865722656,166.30999755859375,105.44999694824219,211.25999450683594,272.4700012207031,411.1600036621094,163.72999572753906,102.44999694824219,207.1300048828125,262.25,406.0199890136719,165.19000244140625,104.91000366210938,210.82000732421875,270.7799987792969,410.5799865722656,48714100,65026800,19198200,37852700,97766700
2023-04-26,162.8905487060547,104.9800033569336,209.1780548095703,269.4736022949219,398.5879821777344,163.75999450683594,104.9800033569336,209.39999389648438,269.55999755859375,404.3599853515625,165.27999877929688,106.62000274658203,214.11000061035156,273.29998779296875,407.8399963378906,162.8000030517578,104.0999984741211,208.8800048828125,267.04998779296875,403.7799987792969,163.05999755859375,105.04000091552734,212.5,270.0199890136719,406.7200012207031,45498800,73803800,41992700,40633700,80447000
2023-04-27,167.515869140625,109.81999969482422,238.30714416503906,272.1727294921875,406.5230712890625,168.41000366210938,109.81999969482422,238.55999755859375,272.260009765625,412.4100036621094,168.55999755859375,110.86000061035156,241.69000244140625,274.95001220703125,412.69000244140625,165.19000244140625,106.80000305175781,236.77000427246094,266.25,406.739990234375,165.19000244140625,108.16000366210938,239.88999938964844,273.6300048828125,407.0,64902300,149961200,71196500,37716100,92968400
2023-04-28,168.7790985107422,105.44999694824219,240.06529235839844,277.4010009765625,409.9928283691406,169.67999267578125,105.44999694824219,240.32000732421875,277.489990234375,415.92999267578125,169.85000610351562,109.4800033569336,240.42999267578125,277.5799865722656,415.94000244140625,167.8800048828125,104.33000183105469,235.75,270.7099914550781,411.42999267578125,168.49000549316406,107.7300033569336,239.00999450683594,272.25,411.489990234375,55209200,130565000,39554000,29168700,89335600
2023-05-01,168.68960571289062,102.05000305175781,242.9222412109375,289.00732421875,409.5788269042969,169.58999633789062,102.05000305175781,243.17999267578125,289.1000061035156,415.510009765625,170.4499969482422,105.2300033569336,244.0,290.5799865722656,417.6199951171875,168.63999938964844,101.81999969482422,236.4600067138672,277.79998779296875,415.2699890136719,169.27999877929688,104.94999694824219,238.6199951171875,278.3999938964844,415.4700012207031,52472900,74728100,29143900,57032900,62122300
2023-05-02,167.6451416015625,103.62999725341797,238.98643493652344,282.0095520019531,404.9754943847656,168.5399932861328,103.62999725341797,239.24000549316406,282.1000061035156,410.8399963378906,170.35000610351562,103.9000015258789,244.9199981689453,288.3599853515625,414.82000732421875,167.5399932861328,101.1500015258789,238.99000549316406,280.8299865722656,407.82000732421875,170.08999633789062,101.47000122070312,243.17999267578125,286.79998779296875,414.7699890136719,48425700,73469400,24350100,40273000,103998500
2023-05-03,166.56092834472656,103.6500015258789,236.77877807617188,277.93084716796875,402.19573974609375,167.4499969482422,103.6500015258789,237.02999877929688,278.0199890136719,408.0199890136719,170.9199981689453,105.95999908447266,241.75,283.6700134277344,413.8699951171875,167.16000366210938,103.27999877929688,232.75,274.7200012207031,407.7699890136719,169.5,103.73999786376953,239.47000122070312,278.3999938964844,411.3599853515625,65136000,65051900,34463900,38338700,91531800
2023-05-04,164.90975952148438,104.0,233.27249145507812,275.5316162109375,399.3470153808594,165.7899932861328,104.0,233.52000427246094,275.6199951171875,405.1300048828125,167.0399932861328,105.38999938964844,238.1999969482422,278.5899963378906,407.2699890136719,164.30999755859375,103.30999755859375,232.92999267578125,272.3999938964844,403.739990234375,164.88999938964844,104.04000091552734,236.05999755859375,276.510009765625,406.92999267578125,81235400,45345500,17889400,32185000,94901900
2023-05-05,172.6484832763672,105.66000366210938,232.5332794189453,286.7080383300781,406.7399597167969,173.57000732421875,105.66000366210938,232.77999877929688,286.79998779296875,412.6300048828125,174.3000030517578,105.76000213623047,234.67999267578125,287.54998779296875,413.7200012207031,170.75999450683594,103.55000305175781,229.85000610351562,277.30999755859375,408.6400146484375,170.97999572753906,104.2699966430664,232.24000549316406,278.260009765625,408.9100036621094,113316400,56912900,26978900,36101400,87844000
2023-05-08,172.57882690429688,105.83000183105469,233.02276611328125,291.4165344238281,406.848388671875,173.5,105.83000183105469,233.27000427246094,291.510009765625,412.739990234375,173.85000610351562,106.0999984741211,235.6199951171875,292.20001220703125,413.239990234375,172.11000061035156,104.69999694824219,230.27000427246094,283.5,411.2799987792969,172.47999572753906,105.04000091552734,231.4199981689453,285.2200012207031,412.9700012207031,55962800,49430900,16400500,34497900,50046800
2023-05-09,170.85801696777344,106.62000274658203,233.12265014648438,285.6183776855469,405.064208984375,171.77000427246094,106.62000274658203,233.3699951171875,285.7099914550781,410.92999267578125,173.5399932861328,106.79000091552734,235.8800048828125,289.7300109863281,412.0899963378906,171.60000610351562,105.16000366210938,231.0800018310547,284.5,410.69000244140625,173.0500030517578,105.4800033569336,231.4600067138672,288.989990234375,411.1300048828125,45326900,44089400,16865600,31486900,49220100
2023-05-10,172.63851928710938,110.19000244140625,232.8329620361328,288.75738525390625,406.956787109375,173.55999755859375,110.19000244140625,233.0800018310547,288.8500061035156,412.8500061035156,174.02999877929688,110.66999816894531,236.75,291.1300048828125,414.5400085449219,171.89999389648438,108.05000305175781,230.72000122070312,284.6099853515625,408.8699951171875,173.02000427246094,108.0999984741211,236.1699981689453,290.04998779296875,413.8800048828125,53724500,78627600,19119000,36935000,96142900
2023-05-11,172.82749938964844,112.18000030517578,235.5400848388672,285.6883850097656,406.2470703125,173.75,112.18000030517578,235.7899932861328,285.7799987792969,412.1300048828125,174.58999633789062,113.27999877929688,238.2100067138672,289.5,412.42999267578125,172.1699981689453,110.48999786376953,232.3000030517578,282.4599914550781,409.9700012207031,173.85000610351562,111.02999877929688,233.0500030517578,288.9599914550781,411.95001220703125,49514700,74924800,20449000,32214900,70157100
2023-05-12,171.89120483398438,110.26000213623047,233.5621795654297,283.3091125488281,405.71478271484375,172.57000732421875,110.26000213623047,233.80999755859375,283.3999938964844,411.5899963378906,174.05999755859375,112.63999938964844,236.9600067138672,287.79998779296875,413.6400146484375,171.0,109.31999969482422,231.4499969482422,280.4599914550781,409.07000732421875,173.6199951171875,112.16000366210938,236.74000549316406,285.2900085449219,413.4200134277344,45497800,49810100,16155300,27402700,70439400
2023-05-15,171.39317321777344,111.19999694824219,238.60684204101562,289.4371643066406,407.1145324707031,172.07000732421875,111.19999694824219,238.86000061035156,289.5299987792969,413.010009765625,173.2100067138672,112.29000091552734,240.25999450683594,289.69000244140625,413.42999267578125,171.47000122070312,109.25,235.3300018310547,281.5199890136719,410.2300109863281,173.16000366210938,111.1500015258789,236.9199981689453,285.0799865722656,412.2200012207031,37266700,53011100,20653200,29392600,54289400
2023-05-16,171.39317321777344,113.4000015258789,238.56687927246094,292.036376953125,404.3939208984375,172.07000732421875,113.4000015258789,238.82000732421875,292.1300048828125,410.25,173.13999938964844,114.79000091552734,239.63999938964844,298.70001220703125,412.82000732421875,171.8000030517578,111.05000305175781,235.52000427246094,288.32000732421875,410.239990234375,171.99000549316406,111.05000305175781,235.7899932861328,288.4100036621094,411.8599853515625,42110300,71472900,18163800,44940500,57705500
2023-05-17,172.01072692871094,115.5,242.2329864501953,301.6832580566406,409.3028564453125,172.69000244140625,115.5,242.49000549316406,301.7799987792969,415.2300109863281,172.92999267578125,115.83000183105469,243.83999633789062,301.989990234375,415.8599853515625,170.4199981689453,114.22000122070312,238.13999938964844,294.29998779296875,410.6400146484375,171.7100067138672,114.88999938964844,238.4499969482422,295.8399963378906,412.3500061035156,57951600,65655200,21193100,43253500,87287000
2023-05-18,174.36143493652344,118.1500015258789,246.58837890625,316.6784362792969,413.2457580566406,175.0500030517578,118.1500015258789,246.85000610351562,316.7799987792969,419.2300109863281,175.24000549316406,118.5999984741211,247.08999633789062,318.2799987792969,419.6700134277344,172.5800018310547,116.33999633789062,241.19000244140625,303.20001220703125,414.6700134277344,173.0,116.69000244140625,241.3000030517578,304.1000061035156,414.8999938964844,65496700,73174100,22943300,74872500,97177200
2023-05-19,174.4710235595703,116.25,245.37965393066406,312.5397644042969,412.6444396972656,175.16000366210938,116.25,245.63999938964844,312.6400146484375,418.6199951171875,176.38999938964844,118.30999755859375,248.69000244140625,315.79998779296875,420.7200012207031,174.94000244140625,115.69999694824219,243.41000366210938,309.1600036621094,417.3500061035156,176.38999938964844,118.16000366210938,247.47000122070312,315.3599853515625,420.1700134277344,55772400,54990200,21599800,47312400,103679700
2023-05-22,173.5147705078125,115.01000213623047,248.0568084716797,311.6600646972656,412.81201171875,174.1999969482422,115.01000213623047,248.32000732421875,311.760009765625,418.7900085449219,174.7100067138672,116.7699966430664,253.57000732421875,315.20001220703125,420.3900146484375,173.4499969482422,114.25,245.1199951171875,306.79998779296875,417.3500061035156,173.97999572753906,116.7699966430664,245.41000366210938,309.010009765625,418.6400146484375,43570900,70741100,27738500,37200000,60745400
2023-05-23,170.88516235351562,114.98999786376953,246.47848510742188,306.7816162109375,408.1790771484375,171.55999755859375,114.98999786376953,246.74000549316406,306.8800048828125,414.0899963378906,173.3800048828125,117.13999938964844,251.61000061035156,312.8800048828125,418.7200012207031,171.27999877929688,113.77999877929688,246.64999389648438,306.30999755859375,413.67999267578125,173.1300048828125,114.2699966430664,246.80999755859375,310.0,417.0799865722656,50747300,67576300,17748100,35625300,86383500
2023-05-24,171.1640625,116.75,248.9458770751953,305.2821044921875,405.2218933105469,171.83999633789062,116.75,249.2100067138672,305.3800048828125,411.0899963378906,172.4199981689453,117.33999633789062,249.58999633789062,306.07000732421875,412.82000732421875,170.52000427246094,115.0199966430664,244.9499969482422,298.05999755859375,409.8800048828125,171.08999633789062,115.3499984741211,245.27999877929688,302.1000061035156,412.4200134277344,45143500,63487900,17724300,72141900,89213700
2023-05-25,172.30955505371094,115.0,252.42218017578125,379.6781921386719,408.7311096191406,172.99000549316406,115.0,252.69000244140625,379.79998779296875,414.6499938964844,173.89999389648438,116.87000274658203,255.6199951171875,394.79998779296875,416.1600036621094,171.69000244140625,114.30999755859375,249.1699981689453,366.3500061035156,412.4100036621094,172.41000366210938,116.62999725341797,253.39999389648438,385.2300109863281,414.739990234375,56058300,66496700,22371400,154391100,90961600
2023-05-26,174.73992919921875,120.11000061035156,261.76226806640625,389.3351135253906,414.02447509765625,175.42999267578125,120.11000061035156,262.0400085449219,389.4599914550781,420.0199890136719,175.77000427246094,121.5,262.30999755859375,391.70001220703125,420.7699890136719,173.11000061035156,116.0199966430664,252.7100067138672,375.5,415.25,173.32000732421875,116.04000091552734,252.92999267578125,378.8999938964844,415.3299865722656,54835000,96779900,25727200,71439700,93830000
2023-05-30,176.6025848388672,121.66000366210938,262.24176025390625,400.9813537597656,414.1821594238281,177.3000030517578,121.66000366210938,262.5199890136719,401.1099853515625,420.17999267578125,178.99000549316406,122.91999816894531,268.6499938964844,419.3800048828125,422.5799865722656,176.57000732421875,119.86000061035156,261.2900085449219,399.489990234375,418.739990234375,176.9600067138672,122.37000274658203,265.25,405.95001220703125,422.0299987792969,55964400,64314800,23816500,92340100,72216000
2023-05-31,176.5527801513672,120.58000183105469,264.4394226074219,378.2186584472656,411.88543701171875,177.25,120.58000183105469,264.7200012207031,378.3399963378906,417.8500061035156,179.35000610351562,122.04000091552734,265.0,402.95001220703125,419.2200012207031,176.75999450683594,119.16999816894531,258.45001220703125,378.2200012207031,416.2200012207031,177.3300018310547,121.44999694824219,260.0,394.8800048828125,418.2799987792969,99625300,72800800,25473700,100258000,110811800
2023-06-01,179.38160705566406,122.7699966430664,272.321044921875,397.5725402832031,415.79876708984375,180.08999633789062,122.7699966430664,272.6099853515625,397.70001220703125,421.82000732421875,180.1199951171875,123.48999786376953,274.0,400.5,422.9200134277344,176.92999267578125,119.93000030517578,265.8900146484375,383.3999938964844,416.7900085449219,177.6999969482422,120.69000244140625,265.8999938964844,384.8900146484375,418.0899963378906,68901800,54375100,25609500,63587300,88865000
2023-06-02,180.23822021484375,124.25,272.321044921875,393.1439208984375,421.81170654296875,180.9499969482422,124.25,272.6099853515625,393.2699890136719,427.9200134277344,181.77999877929688,126.38999938964844,275.3500061035156,405.0,428.739990234375,179.25999450683594,124.0199966430664,271.1199951171875,390.5799865722656,423.95001220703125,181.02999877929688,124.91999816894531,272.6600036621094,400.9700012207031,424.5,61945900,61215000,19405300,48165500,91366700
2023-06-05,178.8736114501953,125.30000305175781,271.10235595703125,391.58441162109375,421.00341796875,179.5800018310547,125.30000305175781,271.3900146484375,391.7099914550781,427.1000061035156,184.9499969482422,125.80000305175781,275.57000732421875,395.6499938964844,429.6199951171875,178.0399932861328,123.02999877929688,269.55999755859375,387.07000732421875,426.3699951171875,182.6300048828125,123.36000061035156,270.29998779296875,389.0899963378906,428.2799987792969,121946500,47950100,20742900,39609400,65460200
2023-06-06,178.5050811767578,126.61000061035156,270.8326416015625,386.41607666015625,421.9201354980469,179.2100067138672,126.61000061035156,271.1199951171875,386.5400085449219,428.0299987792969,180.1199951171875,127.4000015258789,276.57000732421875,391.6000061035156,428.5799865722656,177.42999267578125,125.0,269.69000244140625,381.4800109863281,425.989990234375,179.97000122070312,125.06999969482422,270.1400146484375,388.29998779296875,426.6700134277344,64848400,45695200,19419000,38872900,64022200
2023-06-07,177.12054443359375,121.2300033569336,263.32061767578125,374.66864013671875,420.46124267578125,177.82000732421875,121.2300033569336,263.6000061035156,374.75,426.54998779296875,181.2100067138672,127.37000274658203,274.25,394.989990234375,429.6199951171875,177.32000732421875,120.62999725341797,262.79998779296875,373.55999755859375,426.1099853515625,178.44000244140625,127.01000213623047,271.6700134277344,389.1499938964844,428.44000244140625,61944600,95663300,26163600,51199800,85373300
2023-06-08,179.8597412109375,124.25,264.299560546875,385.0163879394531,423.0044250488281,180.57000732421875,124.25,264.5799865722656,385.1000061035156,429.1300048828125,180.83999633789062,125.62999725341797,267.6499938964844,388.6400146484375,429.6000061035156,177.4600067138672,122.26000213623047,258.8800048828125,375.04998779296875,425.82000732421875,177.89999389648438,123.01000213623047,260.6199951171875,377.239990234375,426.6199951171875,50214900,62159300,20899400,41777200,61952800
2023-06-09,180.24818420410156,123.43000030517578,264.669189453125,387.6158142089844,423.7633972167969,180.9600067138672,123.43000030517578,264.95001220703125,387.70001220703125,429.8999938964844,182.22999572753906,125.80000305175781,267.95001220703125,397.1099853515625,431.989990234375,180.6300048828125,123.19000244140625,261.70001220703125,385.6700134277344,428.8699951171875,181.5,124.08000183105469,262.4800109863281,390.3699951171875,429.9599914550781,48870700,51330000,16938500,42722000,85742800
2023-06-12,183.06704711914062,126.56999969482422,270.7626953125,394.7342529296875,427.6077575683594,183.7899932861328,126.56999969482422,271.04998779296875,394.82000732421875,433.79998779296875,183.88999938964844,126.77999877929688,271.75,395.29998779296875,433.8800048828125,180.97000122070312,123.52999877929688,265.3299865722656,386.17999267578125,430.1700134277344,181.27000427246094,124.0199966430664,267.1700134277344,392.0,430.9200134277344,54274900,51338000,15442500,38870100,76104300
2023-06-13,182.5889434814453,126.66000366210938,271.0324401855469,410.1308898925781,430.42694091796875,183.30999755859375,126.66000366210938,271.32000732421875,410.2200012207031,436.6600036621094,184.14999389648438,128.41000366210938,275.7200012207031,411.010009765625,437.3299865722656,182.44000244140625,125.18000030517578,269.0899963378906,397.3999938964844,434.6300048828125,182.8000030517578,128.1199951171875,274.8800048828125,401.8599853515625,435.32000732421875,54929100,50564800,16164000,61320800,95899700
2023-06-14,183.2264404296875,126.41999816894531,273.0602722167969,429.8765869140625,430.93951416015625,183.9499969482422,126.41999816894531,273.3500061035156,429.9700012207031,437.17999267578125,184.38999938964844,126.94999694824219,274.989990234375,430.0,439.05999755859375,182.02000427246094,124.12000274658203,268.32000732421875,405.5199890136719,433.5899963378906,183.3699951171875,126.69999694824219,271.8900146484375,408.239990234375,437.010009765625,57462900,52422500,19175100,74046500,100612100
2023-06-15,185.2783203125,127.11000061035156,281.5312805175781,426.4373474121094,436.2821350097656,186.00999450683594,127.11000061035156,281.8299865722656,426.5299987792969,442.6000061035156,186.52000427246094,127.69000244140625,283.989990234375,432.8900146484375,443.8999938964844,183.77999877929688,124.31999969482422,271.4200134277344,421.4700012207031,436.2300109863281,183.9600067138672,125.20999908447266,272.29998779296875,426.0199890136719,436.3299865722656,65433200,60458500,25973500,56862200,110303100
2023-06-16,184.19261169433594,125.48999786376953,280.7021789550781,426.8273010253906,434.79608154296875,184.9199981689453,125.48999786376953,281.0,426.9200134277344,439.4599914550781,186.99000549316406,127.9000015258789,287.8500061035156,437.2099914550781,443.6099853515625,184.27000427246094,125.30000305175781,280.1300048828125,426.6099853515625,438.9700012207031,186.72999572753906,127.70999908447266,284.75,434.5,443.0199890136719,101235600,84188100,43102500,65475500,114121300
2023-06-20,184.28224182128906,125.77999877929688,284.02862548828125,437.98486328125,432.540283203125,185.00999450683594,125.77999877929688,284.3299865722656,438.0799865722656,437.17999267578125,186.10000610351562,127.25,284.79998779296875,439.8999938964844,438.3699951171875,184.41000366210938,124.5,276.2200012207031,426.739990234375,435.0299987792969,184.41000366210938,124.97000122070312,278.7300109863281,429.9800109863281,437.45001220703125,49799100,56930100,20701600,45115300,76160400
2023-06-21,183.2364044189453,124.83000183105469,281.3415222167969,430.35650634765625,430.32403564453125,183.9600067138672,124.83000183105469,281.6400146484375,430.45001220703125,434.94000244140625,185.41000366210938,126.7300033569336,284.0,436.1499938964844,436.989990234375,182.58999633789062,123.8499984741211,278.3599853515625,420.79998779296875,434.3299865722656,184.89999389648438,125.63999938964844,283.5299987792969,435.010009765625,436.1600036621094,49515700,52137700,20556200,55160300,76982300
2023-06-22,186.26443481445312,130.14999389648438,284.57806396484375,430.1565856933594,431.87738037109375,187.0,130.14999389648438,284.8800048828125,430.25,436.510009765625,187.0500030517578,130.3300018310547,285.260009765625,434.260009765625,436.6199951171875,183.6699981689453,125.13999938964844,277.7900085449219,422.3399963378906,433.6000061035156,183.74000549316406,125.30999755859375,279.0799865722656,422.5299987792969,433.95001220703125,51245300,90354600,17563100,41773700,70637200
2023-06-23,185.9456787109375,129.3300018310547,288.4239807128906,421.9983215332031,428.6123962402344,186.67999267578125,129.3300018310547,288.7300109863281,422.0899963378906,433.2099914550781,187.55999755859375,130.83999633789062,289.6700134277344,428.0899963378906,435.05999755859375,185.00999450683594,128.27999877929688,278.95001220703125,420.1499938964844,432.4700012207031,185.5500030517578,129.11000061035156,281.510009765625,424.6400146484375,432.92999267578125,53079300,71855200,50988400,35632300,92074500
2023-06-26,184.54124450683594,127.33000183105469,278.17486572265625,406.23175048828125,426.8612060546875,185.27000427246094,127.33000183105469,278.4700012207031,406.32000732421875,431.44000244140625,188.0500030517578,131.49000549316406,289.7900085449219,427.6400146484375,434.6099853515625,185.22999572753906,127.0999984741211,277.6000061035156,401.0,431.19000244140625,186.8300018310547,129.3300018310547,288.70001220703125,424.6099853515625,432.6199951171875,48088700,59989300,24232700,59432200,72823600
2023-06-27,187.32025146484375,129.17999267578125,286.7457580566406,418.6690673828125,431.541015625,188.05999755859375,129.17999267578125,287.04998779296875,418.760009765625,436.1700134277344,188.38999938964844,130.08999633789062,289.3500061035156,419.3999938964844,436.80999755859375,185.6699981689453,127.55000305175781,280.6499938964844,404.4800109863281,431.8800048828125,185.88999938964844,128.6300048828125,282.010009765625,407.989990234375,432.3500061035156,50730800,46801000,26108300,46217500,72813700
2023-06-28,188.50559997558594,129.0399932861328,284.9876403808594,411.0807189941406,431.7586669921875,189.25,129.0399932861328,285.2900085449219,411.1700134277344,436.3900146484375,189.89999389648438,131.47999572753906,289.54998779296875,418.45001220703125,437.44000244140625,187.60000610351562,128.44000244140625,284.05999755859375,405.17999267578125,434.4100036621094,187.92999267578125,128.94000244140625,284.82000732421875,406.6000061035156,435.04998779296875,51216800,52149500,16722100,58263900,75636000
2023-06-29,188.84423828125,127.9000015258789,281.2315979003906,408.13134765625,433.4604187011719,189.58999633789062,127.9000015258789,281.5299987792969,408.2200012207031,438.1099853515625,190.07000732421875,129.25999450683594,286.57000732421875,416.0,438.2799987792969,188.94000244140625,127.26000213623047,280.69000244140625,406.0,435.5400085449219,189.0800018310547,128.77000427246094,284.5,415.5799865722656,435.9599914550781,46347300,40761000,15395700,38051400,67882300
